Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State,Postal Code,Region
CA-2018-158120,17/11/2018,21/11/2018,Standard Class,KH-16330,Hillsboro,Oregon,97123.0,West
CA-2018-100097,26/11/2018,29/11/2018,Second Class,MN-17935,New York City,New York,10009.0,East
CA-2018-167626,03/09/2018,07/09/2018,Standard Class,MY-18295,Chicago,Illinois,60623.0,Central
US-2018-126053,05/12/2018,08/12/2018,First Class,CS-11950,New York City,New York,10024.0,East
US-2018-128447,10/11/2018,17/11/2018,Standard Class,MC-17845,Pasco,Washington,99301.0,West
US-2015-131275,18/03/2015,24/03/2015,Standard Class,SC-20050,Burbank,California,91505.0,West
CA-2017-149349,12/11/2017,13/11/2017,First Class,SP-20650,Chicago,Illinois,60623.0,Central
CA-2018-115119,26/10/2018,30/10/2018,Standard Class,SC-20440,Lancaster,Pennsylvania,17602.0,East
CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Tampa,Florida,33614.0,South
CA-2016-113152,25/12/2016,30/12/2016,Standard Class,JK-15625,New York City,New York,10024.0,East
CA-2018-165155,21/09/2018,23/09/2018,First Class,BM-11575,Los Angeles,California,90045.0,West
CA-2015-163412,20/12/2015,23/12/2015,Second Class,SM-20950,New York City,New York,10035.0,East
CA-2016-159590,18/07/2016,21/07/2016,First Class,KC-16255,New York City,New York,10009.0,East
CA-2015-116190,26/07/2015,01/08/2015,Standard Class,SG-20470,Atlanta,Georgia,30318.0,South
CA-2015-168473,26/12/2015,01/01/2016,Standard Class,TB-21520,New York City,New York,10009.0,East
CA-2018-168389,11/12/2018,17/12/2018,Standard Class,DV-13045,Jacksonville,Florida,32216.0,South
CA-2015-130421,03/03/2015,07/03/2015,Standard Class,SC-20020,Houston,Texas,77095.0,Central
CA-2018-142125,21/10/2018,27/10/2018,Standard Class,JB-15400,Milwaukee,Wisconsin,53209.0,Central
CA-2018-141138,10/11/2018,16/11/2018,Standard Class,GH-14425,Modesto,California,95351.0,West
CA-2018-152135,16/03/2018,18/03/2018,Second Class,MG-17650,Lakewood,Ohio,44107.0,East
CA-2017-151974,22/09/2017,29/09/2017,Standard Class,RD-19660,Philadelphia,Pennsylvania,19134.0,East
CA-2018-154102,06/02/2018,13/02/2018,Standard Class,SN-20560,San Francisco,California,94109.0,West
CA-2016-139780,31/12/2016,02/01/2017,Second Class,AH-10690,Detroit,Michigan,48205.0,Central
CA-2017-114748,09/10/2017,14/10/2017,Standard Class,MZ-17335,Phoenix,Arizona,85023.0,West
US-2015-115189,30/12/2015,03/01/2016,Second Class,AR-10345,Philadelphia,Pennsylvania,19143.0,East
CA-2017-163594,12/04/2017,14/04/2017,First Class,JF-15295,Los Angeles,California,90036.0,West
CA-2017-127243,28/11/2017,04/12/2017,Standard Class,DS-13180,Philadelphia,Pennsylvania,19140.0,East
CA-2018-161851,15/04/2018,17/04/2018,First Class,BP-11095,Miami,Florida,33180.0,South
CA-2016-110345,09/03/2016,11/03/2016,Second Class,TG-21310,Raleigh,North Carolina,27604.0,South
CA-2015-107769,28/10/2015,01/11/2015,Standard Class,BT-11395,Garden City,Kansas,67846.0,Central
US-2018-123862,07/01/2018,09/01/2018,Second Class,JF-15190,Long Beach,California,90805.0,West
CA-2018-100580,13/08/2018,20/08/2018,Standard Class,MK-17905,San Diego,California,92037.0,West
US-2018-145597,02/11/2018,05/11/2018,First Class,GG-14650,Bloomington,Illinois,61701.0,Central
CA-2015-132787,19/09/2015,23/09/2015,Standard Class,MC-18130,Seattle,Washington,98115.0,West
CA-2016-136224,31/05/2016,31/05/2016,Same Day,ML-18265,Fayetteville,North Carolina,28314.0,South
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Omaha,Nebraska,68104.0,Central
CA-2018-108035,29/11/2018,03/12/2018,Standard Class,TT-21070,Chattanooga,Tennessee,37421.0,South
CA-2018-160031,04/12/2018,07/12/2018,Second Class,LT-16765,Fairfield,Ohio,45014.0,East
CA-2018-147844,02/05/2018,06/05/2018,Standard Class,DD-13570,Los Angeles,California,90049.0,West
CA-2017-110975,25/12/2017,30/12/2017,Standard Class,DB-12970,New York City,New York,10024.0,East
CA-2015-141649,30/09/2015,30/09/2015,Same Day,DM-12955,Fairfield,Ohio,45014.0,East
CA-2015-124807,12/07/2015,15/07/2015,Second Class,ME-17725,Chicago,Illinois,60610.0,Central
CA-2017-110009,08/09/2017,13/09/2017,Standard Class,TR-21325,Seattle,Washington,98103.0,West
CA-2018-168172,06/08/2018,10/08/2018,Standard Class,SH-20395,New York City,New York,10011.0,East
CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535,Camarillo,California,93010.0,West
CA-2018-152079,20/01/2018,21/01/2018,First Class,ML-17410,Chicago,Illinois,60653.0,Central
CA-2017-129728,30/05/2017,06/06/2017,Standard Class,JG-15310,Los Angeles,California,90032.0,West
CA-2015-121769,08/04/2015,12/04/2015,Standard Class,JS-15880,Toledo,Ohio,43615.0,East
CA-2015-103058,23/07/2015,24/07/2015,First Class,AG-10270,New York City,New York,10011.0,East
CA-2018-121125,30/05/2018,03/06/2018,Standard Class,MG-17890,Tigard,Oregon,97224.0,West
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Philadelphia,Pennsylvania,19134.0,East
CA-2018-135069,10/04/2018,14/04/2018,Standard Class,BS-11755,Philadelphia,Pennsylvania,19143.0,East
CA-2017-101693,25/06/2017,27/06/2017,Second Class,LC-17140,Houston,Texas,77070.0,Central
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Jackson,Mississippi,39212.0,South
CA-2015-161249,09/08/2015,13/08/2015,Standard Class,RD-19720,Phoenix,Arizona,85023.0,West
CA-2016-148180,26/07/2016,31/07/2016,Standard Class,BP-11095,Oxnard,California,93030.0,West
CA-2015-165568,15/02/2015,19/02/2015,Standard Class,BF-11020,Seattle,Washington,98105.0,West
CA-2016-145457,24/03/2016,27/03/2016,Second Class,CP-12085,Covington,Washington,98042.0,West
US-2018-163657,02/09/2018,06/09/2018,Standard Class,JL-15235,Los Angeles,California,90049.0,West
CA-2016-120446,16/11/2016,18/11/2016,First Class,JG-15805,San Diego,California,92105.0,West
CA-2015-109932,09/12/2015,11/12/2015,First Class,VP-21760,Brownsville,Texas,78521.0,Central
CA-2018-127474,03/02/2018,07/02/2018,Second Class,RD-19810,Chicago,Illinois,60610.0,Central
CA-2018-115448,11/11/2018,14/11/2018,First Class,MH-18025,Knoxville,Tennessee,37918.0,South
CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Houston,Texas,77036.0,Central
CA-2018-134796,25/06/2018,01/07/2018,Standard Class,FM-14380,Bolingbrook,Illinois,60440.0,Central
CA-2017-137743,30/07/2017,04/08/2017,Standard Class,KH-16360,Chicago,Illinois,60623.0,Central
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Waynesboro,Virginia,22980.0,South
US-2016-136987,11/04/2016,14/04/2016,Second Class,AR-10540,Los Angeles,California,90004.0,West
CA-2016-138485,27/02/2016,01/03/2016,Second Class,NP-18670,Seattle,Washington,98105.0,West
CA-2017-103709,08/09/2017,15/09/2017,Standard Class,LP-17095,Visalia,California,93277.0,West
CA-2017-138282,19/05/2017,23/05/2017,Standard Class,AH-10690,Los Angeles,California,90008.0,West
CA-2018-148985,11/11/2018,15/11/2018,Second Class,TB-21190,Los Angeles,California,90045.0,West
CA-2015-138100,15/09/2015,20/09/2015,Standard Class,AA-10315,New York City,New York,10011.0,East
CA-2016-100734,15/09/2016,20/09/2016,Standard Class,AC-10615,Philadelphia,Pennsylvania,19143.0,East
CA-2017-139997,01/07/2017,03/07/2017,First Class,EM-14140,Lehi,Utah,84043.0,West
CA-2017-109652,10/04/2017,15/04/2017,Standard Class,QJ-19255,Chicago,Illinois,60653.0,Central
CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Henderson,Kentucky,42420.0,South
CA-2017-124583,01/09/2017,03/09/2017,Second Class,LB-16795,Huntington Beach,California,92646.0,West
CA-2015-113964,23/09/2015,30/09/2015,Standard Class,JP-16135,New York City,New York,10011.0,East
CA-2015-129938,15/12/2015,17/12/2015,Second Class,EB-13705,Philadelphia,Pennsylvania,19140.0,East
CA-2018-135111,28/12/2018,02/01/2019,Standard Class,CS-12400,Fargo,North Dakota,58103.0,Central
US-2016-134558,19/12/2016,24/12/2016,Second Class,PM-19135,Dover,New Hampshire,3820.0,East
CA-2018-157196,05/11/2018,09/11/2018,Standard Class,AA-10645,San Diego,California,92105.0,West
CA-2016-108672,10/09/2016,16/09/2016,Standard Class,FA-14230,Los Angeles,California,90032.0,West
US-2018-118598,16/11/2018,16/11/2018,Same Day,CM-12190,Utica,New York,13501.0,East
US-2018-160836,11/09/2018,16/09/2018,Standard Class,CC-12475,Houston,Texas,77070.0,Central
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295,Westminster,California,92683.0,West
US-2018-120147,30/03/2018,30/03/2018,Same Day,TB-21400,Los Angeles,California,90036.0,West
CA-2017-158043,31/01/2017,04/02/2017,Second Class,JK-15325,Atlantic City,New Jersey,8401.0,East
US-2018-106579,08/06/2018,13/06/2018,Standard Class,BW-11200,Skokie,Illinois,60076.0,Central
CA-2015-115889,02/11/2015,06/11/2015,Standard Class,SH-20395,San Francisco,California,94122.0,West
US-2018-161935,14/07/2018,18/07/2018,Standard Class,JL-15835,Columbus,Ohio,43229.0,East
US-2018-167920,09/12/2018,12/12/2018,Second Class,JL-15835,Richmond,Kentucky,40475.0,South
CA-2017-162383,05/09/2017,11/09/2017,Standard Class,MD-17350,Lancaster,Ohio,43130.0,East
CA-2015-125731,10/09/2015,16/09/2015,Standard Class,CL-12565,Gresham,Oregon,97030.0,West
US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885,San Francisco,California,94109.0,West
CA-2017-107146,17/06/2017,19/06/2017,First Class,LC-16885,Longmont,Colorado,80501.0,West
US-2018-134642,25/02/2018,01/03/2018,Standard Class,SW-20245,Greenville,North Carolina,27834.0,South
US-2018-160143,31/03/2018,07/04/2018,Standard Class,HG-14965,Los Angeles,California,90004.0,West
CA-2018-103415,03/12/2018,08/12/2018,Standard Class,MV-17485,Houston,Texas,77041.0,Central
CA-2017-106460,19/02/2017,22/02/2017,Second Class,GT-14710,San Francisco,California,94109.0,West
US-2018-112347,02/12/2018,06/12/2018,Standard Class,BS-11380,Denver,Colorado,80219.0,West
CA-2015-103492,10/10/2015,15/10/2015,Standard Class,CM-12715,Huntsville,Texas,77340.0,Central
CA-2017-136595,05/09/2017,07/09/2017,First Class,EM-13825,Houston,Texas,77036.0,Central
CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330,New York City,New York,10024.0,East
CA-2015-114181,10/05/2015,14/05/2015,Second Class,AF-10885,Philadelphia,Pennsylvania,19134.0,East
CA-2018-159506,27/11/2018,02/12/2018,Standard Class,JR-16210,Columbus,Indiana,47201.0,Central
US-2015-137155,01/11/2015,05/11/2015,Standard Class,DL-12925,Long Beach,New York,11561.0,East
CA-2017-105746,30/12/2017,01/01/2018,First Class,BD-11605,Lancaster,Pennsylvania,17602.0,East
US-2017-104815,03/09/2017,07/09/2017,Standard Class,RB-19570,Chicago,Illinois,60610.0,Central
CA-2018-157672,05/10/2018,07/10/2018,First Class,RB-19795,Denver,Colorado,80219.0,West
US-2017-166660,30/01/2017,01/02/2017,Second Class,TB-21250,Seattle,Washington,98103.0,West
CA-2018-140802,21/04/2018,23/04/2018,First Class,KN-16390,Houston,Texas,77070.0,Central
CA-2015-133830,05/12/2015,10/12/2015,Standard Class,RL-19615,Los Angeles,California,90045.0,West
CA-2015-100916,21/10/2015,26/10/2015,Standard Class,FH-14275,Newport News,Virginia,23602.0,South
CA-2016-129532,08/12/2016,12/12/2016,Standard Class,YS-21880,Los Angeles,California,90036.0,West
CA-2015-134726,02/11/2015,07/11/2015,Second Class,SW-20755,Seattle,Washington,98115.0,West
CA-2017-138597,18/12/2017,21/12/2017,First Class,PN-18775,Omaha,Nebraska,68104.0,Central
CA-2016-123113,23/11/2016,27/11/2016,Second Class,AT-10735,Morristown,New Jersey,7960.0,East
CA-2016-169656,13/08/2016,16/08/2016,First Class,EJ-13720,Philadelphia,Pennsylvania,19143.0,East
CA-2016-142734,16/04/2016,21/04/2016,Standard Class,DM-13345,New York City,New York,10024.0,East
CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690,Springfield,Virginia,22153.0,South
CA-2018-122945,16/11/2018,22/11/2018,Standard Class,MB-18085,Roseville,California,95661.0,West
CA-2016-139738,25/09/2016,29/09/2016,Standard Class,DK-12895,Rockford,Illinois,61107.0,Central
CA-2017-158778,05/09/2017,09/09/2017,Standard Class,DB-13210,Philadelphia,Pennsylvania,19134.0,East
CA-2018-119655,20/04/2018,24/04/2018,Standard Class,CV-12295,Detroit,Michigan,48234.0,Central
CA-2016-164567,15/06/2016,19/06/2016,Standard Class,GK-14620,Los Angeles,California,90004.0,West
CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970,Springfield,Oregon,97477.0,West
CA-2017-152520,08/07/2017,12/07/2017,Standard Class,TH-21115,Providence,Rhode Island,2908.0,East
CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665,Chicago,Illinois,60623.0,Central
CA-2018-121195,24/12/2018,27/12/2018,First Class,NS-18505,Dallas,Texas,75220.0,Central
CA-2018-163209,03/05/2018,07/05/2018,Standard Class,MK-18160,San Francisco,California,94122.0,West
CA-2015-133354,22/02/2015,24/02/2015,First Class,SA-20830,Moreno Valley,California,92553.0,West
US-2016-130491,08/02/2016,11/02/2016,First Class,BH-11710,Garden City,Kansas,67846.0,Central
CA-2016-113740,24/08/2016,28/08/2016,Second Class,SC-20380,New York City,New York,10035.0,East
CA-2015-148425,30/11/2015,04/12/2015,Standard Class,RF-19345,Orlando,Florida,32839.0,South
CA-2017-144309,10/12/2017,16/12/2017,Standard Class,CM-12235,Watertown,New York,13601.0,East
CA-2018-151225,27/10/2018,29/10/2018,First Class,JM-15655,Los Angeles,California,90032.0,West
US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435,Los Angeles,California,90004.0,West
CA-2015-124464,14/07/2015,20/07/2015,Standard Class,SS-20515,Newark,Delaware,19711.0,East
CA-2016-136805,23/05/2016,27/05/2016,Second Class,NM-18445,Detroit,Michigan,48234.0,Central
US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095,Phoenix,Arizona,85023.0,West
CA-2015-162089,30/03/2015,01/04/2015,First Class,MP-17470,Brownsville,Texas,78521.0,Central
US-2018-158526,29/12/2018,01/01/2019,Second Class,KH-16360,Louisville,Kentucky,40214.0,South
CA-2018-104885,02/03/2018,08/03/2018,Standard Class,DB-13555,Newark,Delaware,19711.0,East
US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Pueblo,Colorado,81001.0,West
CA-2016-161452,05/04/2016,11/04/2016,Standard Class,CA-11965,Los Angeles,California,90036.0,West
US-2015-115196,09/09/2015,13/09/2015,Standard Class,DL-12925,Greenville,North Carolina,27834.0,South
CA-2017-138968,15/03/2017,16/03/2017,First Class,FC-14335,San Francisco,California,94110.0,West
CA-2016-101889,27/12/2016,31/12/2016,Standard Class,DB-13120,Marion,Ohio,43302.0,East
CA-2018-110821,07/08/2018,08/08/2018,First Class,CK-12205,Dallas,Texas,75081.0,Central
CA-2016-121552,22/03/2016,27/03/2016,Standard Class,FW-14395,Huntsville,Alabama,35810.0,South
CA-2016-107685,30/11/2016,02/12/2016,Second Class,JM-15865,Las Vegas,Nevada,89115.0,West
US-2015-120740,15/04/2015,15/04/2015,Same Day,PS-18970,Los Angeles,California,90049.0,West
CA-2018-155740,30/07/2018,02/08/2018,First Class,TC-21475,Lakewood,Ohio,44107.0,East
CA-2018-146493,01/06/2018,05/06/2018,Standard Class,CV-12805,Fremont,Nebraska,68025.0,Central
CA-2015-105417,07/01/2015,12/01/2015,Standard Class,VS-21820,Huntsville,Texas,77340.0,Central
US-2018-141509,29/09/2018,01/10/2018,First Class,SC-20575,Los Angeles,California,90036.0,West
CA-2018-139493,13/09/2018,19/09/2018,Standard Class,SG-20605,Asheville,North Carolina,28806.0,South
CA-2015-151967,22/10/2015,26/10/2015,Standard Class,NB-18580,Bossier City,Louisiana,71111.0,South
US-2017-140158,04/10/2017,08/10/2017,Standard Class,DR-12940,Providence,Rhode Island,2908.0,East
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Everett,Massachusetts,2149.0,East
CA-2018-133487,06/05/2018,09/05/2018,Second Class,TS-21655,Rancho Cucamonga,California,91730.0,West
CA-2015-142951,08/10/2015,08/10/2015,Same Day,JG-15115,Charlotte,North Carolina,28205.0,South
CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Providence,Rhode Island,2908.0,East
CA-2016-120782,28/04/2016,01/05/2016,First Class,SD-20485,Midland,Michigan,48640.0,Central
CA-2016-116876,14/02/2016,21/02/2016,Standard Class,TT-21070,Rochester,New York,14609.0,East
CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545,Jackson,Michigan,49201.0,Central
US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420,Suffolk,Virginia,23434.0,South
CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Brentwood,California,94513.0,West
CA-2017-118899,22/03/2017,22/03/2017,Same Day,MC-17275,Seattle,Washington,98103.0,West
CA-2018-107958,02/07/2018,05/07/2018,First Class,AH-10120,Houston,Texas,77036.0,Central
CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170,Lawrence,Massachusetts,1841.0,East
CA-2017-114601,26/08/2017,02/09/2017,Standard Class,AA-10480,Detroit,Michigan,48234.0,Central
CA-2018-100237,15/10/2018,19/10/2018,Standard Class,SV-20815,Orem,Utah,84057.0,West
CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185,Philadelphia,Pennsylvania,19120.0,East
US-2016-142811,02/04/2016,07/04/2016,Standard Class,JL-15850,Mesa,Arizona,85204.0,West
CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250,Fayetteville,North Carolina,28314.0,South
CA-2015-150203,05/12/2015,07/12/2015,First Class,JB-15925,Los Angeles,California,90032.0,West
US-2018-101518,03/11/2018,08/11/2018,Standard Class,PB-19105,Philadelphia,Pennsylvania,19140.0,East
CA-2016-149636,06/01/2016,12/01/2016,Standard Class,SP-20620,Colorado Springs,Colorado,80906.0,West
US-2018-146213,09/09/2018,14/09/2018,Standard Class,MC-17605,Los Angeles,California,90032.0,West
CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,New York City,New York,10009.0,East
US-2018-138086,16/04/2018,20/04/2018,Standard Class,JO-15550,San Francisco,California,94109.0,West
CA-2016-139374,10/09/2016,14/09/2016,Standard Class,AR-10345,Austin,Texas,78745.0,Central
CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505,Cleveland,Ohio,44105.0,East
US-2016-150231,16/03/2016,20/03/2016,Second Class,JK-15640,New York City,New York,10009.0,East
CA-2017-106915,26/11/2017,02/12/2017,Standard Class,GA-14515,El Paso,Texas,79907.0,Central
US-2017-109260,26/09/2017,01/10/2017,Standard Class,TN-21040,Tallahassee,Florida,32303.0,South
CA-2018-104850,13/06/2018,19/06/2018,Standard Class,TW-21025,Seattle,Washington,98103.0,West
CA-2018-140508,18/09/2018,21/09/2018,First Class,PA-19060,Dallas,Texas,75220.0,Central
CA-2018-143294,02/06/2018,08/06/2018,Standard Class,JD-15790,Houston,Texas,77070.0,Central
CA-2017-165673,15/05/2017,19/05/2017,Second Class,MN-17935,Springfield,Ohio,45503.0,East
CA-2018-134418,15/09/2018,20/09/2018,Standard Class,GM-14500,Seattle,Washington,98103.0,West
US-2017-106313,22/08/2017,26/08/2017,Standard Class,DG-13300,Seattle,Washington,98105.0,West
CA-2015-105872,30/05/2015,06/06/2015,Standard Class,JG-15160,New York City,New York,10024.0,East
CA-2018-108287,18/12/2018,20/12/2018,First Class,AG-10330,Charlotte,North Carolina,28205.0,South
CA-2018-141103,30/07/2018,06/08/2018,Standard Class,JF-15355,Baltimore,Maryland,21215.0,East
CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680,San Francisco,California,94110.0,West
CA-2016-147816,24/09/2016,26/09/2016,Second Class,CM-11935,Tucson,Arizona,85705.0,West
CA-2018-105326,20/08/2018,27/08/2018,Standard Class,KT-16480,Los Angeles,California,90036.0,West
CA-2017-133613,17/06/2017,22/06/2017,Standard Class,CP-12340,Waterbury,Connecticut,6708.0,East
CA-2016-109113,19/12/2016,23/12/2016,Standard Class,EK-13795,Chicago,Illinois,60610.0,Central
CA-2016-156153,31/05/2016,02/06/2016,Second Class,CW-11905,Long Beach,New York,11561.0,East
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510,Arlington,Virginia,22204.0,South
CA-2016-158323,30/11/2016,03/12/2016,First Class,AB-10600,Jacksonville,North Carolina,28540.0,South
CA-2016-161795,21/12/2016,23/12/2016,Second Class,AH-10075,Columbus,Ohio,43229.0,East
CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595,Charlotte,North Carolina,28205.0,South
CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620,Buffalo,New York,14215.0,East
CA-2017-158925,24/10/2017,28/10/2017,Standard Class,JP-15460,Houston,Texas,77041.0,Central
CA-2015-155390,06/12/2015,11/12/2015,Standard Class,BG-11035,Memphis,Tennessee,38109.0,South
CA-2018-123071,03/12/2018,06/12/2018,First Class,CC-12550,Plano,Texas,75023.0,Central
CA-2018-156391,26/09/2018,28/09/2018,First Class,SL-20155,Salem,Oregon,97301.0,West
CA-2016-103093,03/02/2016,07/02/2016,Standard Class,FO-14305,Columbus,Georgia,31907.0,South
US-2018-118941,12/08/2018,12/08/2018,Same Day,BB-11545,Columbia,Maryland,21044.0,East
CA-2016-169299,24/08/2016,26/08/2016,First Class,DO-13435,Portland,Oregon,97206.0,West
CA-2018-154088,12/11/2018,17/11/2018,Standard Class,LB-16735,Tallahassee,Florida,32303.0,South
CA-2017-155978,01/08/2017,01/08/2017,Same Day,TS-21205,Riverside,California,92503.0,West
CA-2017-108196,25/11/2017,02/12/2017,Standard Class,CS-12505,Lancaster,Ohio,43130.0,East
CA-2017-152800,13/04/2017,15/04/2017,First Class,SP-20920,San Francisco,California,94109.0,West
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,CD-12790,Moreno Valley,California,92553.0,West
CA-2017-139381,18/04/2017,22/04/2017,Standard Class,RF-19840,Chesapeake,Virginia,23320.0,South
CA-2016-132136,08/03/2016,12/03/2016,Standard Class,FO-14305,Chicago,Illinois,60623.0,Central
CA-2017-162236,04/11/2017,06/11/2017,Second Class,ER-13855,Charlotte,North Carolina,28205.0,South
US-2015-111353,29/11/2015,06/12/2015,Standard Class,PB-19150,New York City,New York,10009.0,East
US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215,Chicago,Illinois,60653.0,Central
CA-2018-160801,19/09/2018,19/09/2018,Same Day,FG-14260,Philadelphia,Pennsylvania,19120.0,East
CA-2017-108364,19/12/2017,24/12/2017,Standard Class,BP-11050,Chicago,Illinois,60623.0,Central
CA-2018-169362,12/10/2018,15/10/2018,First Class,SP-20860,Dallas,Texas,75217.0,Central
CA-2016-127481,12/12/2016,15/12/2016,Second Class,JD-15895,Las Vegas,Nevada,89115.0,West
CA-2016-112711,12/07/2016,18/07/2016,Standard Class,FM-14380,Amarillo,Texas,79109.0,Central
US-2016-145121,02/10/2016,06/10/2016,Standard Class,MP-17965,Middletown,Connecticut,6457.0,East
CA-2018-166184,24/03/2018,27/03/2018,First Class,HR-14830,New York City,New York,10035.0,East
CA-2018-157413,01/06/2018,06/06/2018,Standard Class,BW-11065,Philadelphia,Pennsylvania,19120.0,East
CA-2015-143637,24/03/2015,29/03/2015,Second Class,MS-17710,Fresno,California,93727.0,West
CA-2016-102260,22/09/2016,26/09/2016,Standard Class,SJ-20125,Franklin,Tennessee,37064.0,South
US-2017-137295,08/01/2017,13/01/2017,Standard Class,VS-21820,Raleigh,North Carolina,27604.0,South
CA-2017-134334,14/02/2017,15/02/2017,First Class,DK-13090,Clinton,Maryland,20735.0,East
US-2018-109316,08/06/2018,10/06/2018,First Class,MG-17680,Los Angeles,California,90049.0,West
CA-2017-138478,21/10/2017,26/10/2017,Second Class,DP-13390,North Las Vegas,Nevada,89031.0,West
CA-2018-150469,26/01/2018,30/01/2018,Standard Class,CJ-12010,San Francisco,California,94109.0,West
CA-2018-152436,08/12/2018,10/12/2018,Second Class,CW-11905,Cranston,Rhode Island,2920.0,East
CA-2017-169334,21/10/2017,24/10/2017,Second Class,GW-14605,Jackson,Tennessee,38301.0,South
US-2015-115413,26/08/2015,01/09/2015,Standard Class,PP-18955,Newark,Delaware,19711.0,East
CA-2015-125150,16/05/2015,23/05/2015,Standard Class,PW-19030,Los Angeles,California,90036.0,West
CA-2016-127327,03/02/2016,07/02/2016,Standard Class,PW-19030,Rome,New York,13440.0,East
CA-2018-117114,31/10/2018,05/11/2018,Standard Class,CY-12745,Chicago,Illinois,60610.0,Central
CA-2016-137302,26/04/2016,01/05/2016,Standard Class,BW-11110,San Diego,California,92105.0,West
CA-2017-112382,09/05/2017,13/05/2017,Standard Class,MB-18085,Houston,Texas,77036.0,Central
CA-2016-128958,24/01/2016,28/01/2016,Standard Class,CR-12820,West Palm Beach,Florida,33407.0,South
CA-2016-106257,13/04/2016,17/04/2016,Second Class,EB-14110,Los Angeles,California,90045.0,West
CA-2016-149083,25/09/2016,30/09/2016,Standard Class,SH-19975,Seattle,Washington,98103.0,West
US-2015-137869,28/03/2015,02/04/2015,Standard Class,CV-12295,Des Moines,Iowa,50315.0,Central
CA-2017-116603,17/07/2017,22/07/2017,Standard Class,AT-10735,New York City,New York,10024.0,East
CA-2015-158470,19/04/2015,23/04/2015,Second Class,AG-10390,Arlington,Virginia,22204.0,South
US-2018-123834,21/07/2018,25/07/2018,Standard Class,GM-14500,Pharr,Texas,78577.0,Central
CA-2016-125976,27/09/2016,02/10/2016,Standard Class,JK-15205,Arlington,Virginia,22204.0,South
CA-2017-128706,27/02/2017,02/03/2017,Standard Class,DW-13540,Houston,Texas,77070.0,Central
CA-2017-104311,02/05/2017,06/05/2017,Standard Class,AS-10090,Irving,Texas,75061.0,Central
CA-2015-169649,09/12/2015,15/12/2015,Standard Class,TS-21205,Chicago,Illinois,60653.0,Central
CA-2016-144890,25/12/2016,29/12/2016,Standard Class,SM-20320,Los Angeles,California,90049.0,West
CA-2018-135587,07/12/2018,12/12/2018,Standard Class,BH-11710,Hattiesburg,Mississippi,39401.0,South
CA-2015-103429,30/05/2015,01/06/2015,First Class,LW-16825,New York City,New York,10024.0,East
CA-2018-152261,02/03/2018,06/03/2018,Standard Class,JA-15970,Cuyahoga Falls,Ohio,44221.0,East
CA-2016-142993,12/10/2016,17/10/2016,Standard Class,KA-16525,Seattle,Washington,98103.0,West
CA-2016-143364,14/07/2016,19/07/2016,Second Class,TG-21310,Mesa,Arizona,85204.0,West
CA-2015-100972,19/11/2015,24/11/2015,Second Class,DB-13360,Salt Lake City,Utah,84106.0,West
CA-2017-136994,27/05/2017,02/06/2017,Standard Class,LS-17245,Los Angeles,California,90045.0,West
US-2018-166233,03/07/2018,09/07/2018,Standard Class,MO-17950,Jacksonville,North Carolina,28540.0,South
CA-2018-122112,25/09/2018,29/09/2018,Standard Class,CA-11965,Lakewood,Ohio,44107.0,East
CA-2017-101672,03/10/2017,07/10/2017,Standard Class,DB-12910,Lake Forest,California,92630.0,West
